tconst,primary_title,start_year,genres,runtime_minutes,directors,writers,averagerating,numvotes
tt1216491,Kill the Messenger,2014,"Biography,Crime,Drama",112.0,nm0191147,"nm1481618,nm1794136,nm2725882",7.0,41231
tt1219827,Ghost in the Shell,2017,"Action,Drama,Sci-Fi",107.0,nm2782185,"nm0794385,nm1150145,nm0923980,nm0472567",6.4,176499
tt1224378,Viy,2014,"Adventure,Fantasy,Mystery",127.0,nm1897071,"nm0324690,nm0440022,nm0565144,nm1897071",5.3,4365
tt1226766,The Great Gilly Hopkins,2015,"Comedy,Drama,Family",99.0,nm0378893,"nm1547579,nm0665505",6.5,3884
tt1226837,Beautiful Boy,2018,"Biography,Drama",120.0,nm0886976,"nm1729294,nm0886976,nm2997310,nm2996954",7.3,30368
tt1230168,Same Kind of Different as Me,2017,"Biography,Drama",119.0,nm5282204,"nm5282204,nm4411934,nm3005540,nm3003921,nm3004527",6.5,4319
tt1230213,Bound to Vengeance,2015,"Horror,Thriller",93.0,nm1458283,"nm1306530,nm0458079",5.6,5042
tt1234721,RoboCop,2014,"Action,Crime,Sci-Fi",117.0,nm0655683,"nm2440587,nm0627159,nm0591160",6.2,205798
tt1241317,Death Note,2017,"Adventure,Crime,Drama",101.0,nm1417392,"nm0663048,nm0663050,nm2916300,nm2174097,nm1761126",4.5,66824
tt1243974,Aloha,2015,"Comedy,Drama,Romance",105.0,nm0001081,nm0001081,5.4,54646
tt1247690,Serena,2014,"Drama,History,Romance",109.0,nm0081540,"nm0477370,nm3047390",5.4,24288
tt1253863,300: Rise of an Empire,2014,"Action,Fantasy,War",102.0,nm1729171,"nm0811583,nm0426500,nm0588340",6.2,262978
tt1255919,Holmes & Watson,2018,"Adventure,Comedy,Crime",90.0,nm1000113,"nm1000113,nm0236279",3.8,17661
tt1259528,Den of Thieves,2018,"Action,Crime,Drama",140.0,nm0345615,"nm0345615,nm0771228",7.0,69648
tt1267297,Hercules,2014,"Action,Adventure,Fantasy",98.0,nm0711840,"nm2952284,nm0818746,nm5610426",6.0,137287
tt1270797,Venom,2018,"Action,Sci-Fi,Thriller",112.0,nm0281508,"nm0684374,nm0003298,nm0545150,nm0568825,nm2163440",6.7,275406
tt1274586,Dying of the Light,2014,"Drama,Thriller",94.0,nm0001707,nm0001707,4.4,8888
tt1285009,The Strangers: Prey at Night,2018,Horror,85.0,nm1266897,"nm1052162,nm2406892",5.2,21614
tt1289401,Ghostbusters,2016,"Action,Comedy,Fantasy",116.0,nm0082450,"nm1767754,nm0082450,nm0718645,nm0000101,nm0000601",5.2,186788
tt1289403,The Guernsey Literary and Potato Peel Pie Society,2018,"Drama,History,Romance",124.0,nm0001565,"nm0740400,nm0393495,nm0080120,nm3125462,nm3125143",7.4,22443
tt1290138,Frank & Lola,2016,"Crime,Drama,Romance",88.0,nm0743676,nm0743676,5.9,4757
tt1291150,Teenage Mutant Ninja Turtles,2014,"Action,Adventure,Comedy",101.0,nm0509448,"nm0032227,nm0625858,nm2489193,nm0481990,nm0247653",5.8,192220
tt1291566,The Vanishing of Sidney Hall,2017,"Drama,Mystery,Romance",119.0,nm0159900,"nm0159900,nm1227375",6.9,7339
tt1291570,Solace,2015,"Crime,Drama,Mystery",101.0,nm4139472,"nm0047489,nm0341372,nm0888743",6.4,49417
tt1292566,How to Be Single,2016,"Comedy,Drama,Romance",110.0,nm0228542,"nm0463359,nm0799050,nm1401416,nm0875710",6.1,74329
tt1293847,xXx: Return of Xander Cage,2017,"Action,Adventure,Thriller",107.0,nm0142286,"nm0929186,nm2400444",5.2,77976
tt1294970,The Angriest Man in Brooklyn,2014,"Comedy,Drama",83.0,nm0004675,"nm0850044,nm0206646",5.7,19659
tt1308728,The Happytime Murders,2018,"Action,Comedy,Crime",91.0,nm0005008,"nm1787651,nm1032300",5.3,16988
tt1318517,The Man Who Killed Don Quixote,2018,"Adventure,Comedy,Drama",132.0,nm0000416,"nm0000416,nm0342617",6.5,8147
tt1340138,Terminator Genisys,2015,"Action,Adventure,Sci-Fi",126.0,nm0851930,"nm0436164,nm0527261,nm0000116,nm0005036",6.4,234615
tt1355630,If I Stay,2014,"Drama,Fantasy,Music",107.0,nm0191712,"nm0189272,nm3259208",6.8,107625
tt1355631,The Infiltrator,2016,"Biography,Crime,Drama",127.0,nm1026778,"nm5984688,nm2452397",7.0,61547
tt1355644,Passengers,2016,"Drama,Romance,Sci-Fi",116.0,nm0878763,nm3123612,7.0,311083
tt1355683,Black Mass,2015,"Biography,Crime,Drama",123.0,nm0178376,"nm3286851,nm0125336,nm3251662,nm3238883",6.9,155847
tt1361318,Good People,2014,"Action,Crime,Thriller",90.0,nm0313227,"nm2951879,nm1031176",5.5,14361
tt1365050,Beasts of No Nation,2015,"Drama,War",137.0,nm1560977,"nm1560977,nm3303697",7.8,63797
tt1365519,Tomb Raider,2018,"Action,Adventure,Fantasy",119.0,nm1012385,"nm4039044,nm3322414,nm2489193,nm1897248,nm2824501",6.3,163560
tt1371150,This Is Where I Leave You,2014,"Comedy,Drama",103.0,nm0506613,nm2267086,6.6,65202
tt1374989,Pride and Prejudice and Zombies,2016,"Action,Comedy,Horror",108.0,nm0824882,"nm0824882,nm0000807,nm0334381",5.8,46187
tt1386691,Shimmer Lake,2017,"Crime,Drama,Mystery",83.0,nm3349927,nm3349927,6.2,8536
tt1386697,Suicide Squad,2016,"Action,Adventure,Fantasy",123.0,nm0043742,"nm0043742,nm1694619",6.0,533039
tt1389072,Downsizing,2017,"Drama,Sci-Fi",135.0,nm0668247,"nm0668247,nm0852591",5.7,74815
tt1389139,When the Bough Breaks,2016,"Crime,Drama,Horror",107.0,nm0143984,nm3357261,5.1,4729
tt1390411,In the Heart of the Sea,2015,"Action,Adventure,Biography",122.0,nm0000165,"nm0495378,nm0415425,nm0798646,nm1090930",6.9,108628
tt1392190,Mad Max: Fury Road,2015,"Action,Adventure,Sci-Fi",120.0,nm0004306,"nm0004306,nm0565068,nm0490147",8.1,780910
tt1396484,It,2017,"Horror,Thriller",135.0,nm0615592,"nm1286060,nm1560977,nm2477891,nm0000175",7.4,359123
tt1398426,Straight Outta Compton,2015,"Biography,Drama,History",147.0,nm0336620,"nm6707680,nm0075696,nm0767655,nm0921023",7.9,165307
tt1403241,Wolves,2014,"Action,Fantasy,Horror",91.0,nm0371684,nm0371684,5.3,7312
tt1403862,Sinbad: The Fifth Voyage,2014,"Action,Adventure,Fantasy",89.0,nm2713730,"nm2713730,nm1055467",5.4,4544
tt1408253,Ride Along,2014,"Action,Comedy,Crime",99.0,nm1103162,"nm0177637,nm1727621,nm0006534,nm0542062",6.2,94529
tt1412528,Table 19,2017,"Comedy,Drama,Romance",87.0,nm0998825,"nm0243233,nm0243231,nm0998825",5.8,22751
tt1413492,12 Strong,2018,"Action,Drama,History",130.0,nm3350420,"nm0848217,nm0185976,nm3066678",6.6,50155
tt1418377,"I, Frankenstein",2014,"Action,Fantasy,Horror",92.0,nm0064181,"nm0064181,nm0340485,nm0791217",5.1,74910
tt1418754,John Doe: Vigilante,2014,"Crime,Thriller",93.0,nm2936070,"nm2286104,nm2936070",6.6,7937
tt1430612,Brick Mansions,2014,"Action,Crime",90.0,nm0216214,"nm0000108,nm1098947,nm3375122",5.7,37528
tt1431045,Deadpool,2016,"Action,Adventure,Comedy",108.0,nm1783265,"nm1014201,nm1116660",8.0,820847
tt1441953,Testament of Youth,2014,"Biography,Drama,History",129.0,nm0448757,"nm1177837,nm1130708",7.3,23632
tt1458169,Kidnap,2017,"Crime,Drama,Thriller",95.0,nm1060986,nm1029878,5.9,28898
tt1464763,Mute,2018,"Mystery,Sci-Fi,Thriller",126.0,nm1512910,"nm3467335,nm1512910",5.4,25322
tt1468846,Get a Job,2016,Comedy,83.0,nm1071898,"nm1208603,nm1975882",5.3,19211
tt1469304,Baywatch,2017,"Action,Comedy,Crime",116.0,nm1164861,"nm0075276,nm0777209,nm0093748,nm0771065,nm0740115,nm0502073,nm0304830,nm1226735,nm1226737",5.6,137528
tt1472584,Max Steel,2016,"Action,Adventure,Family",92.0,nm0376664,nm1236653,4.6,16788
tt1473832,Bridget Jones's Baby,2016,"Comedy,Drama,Romance",123.0,nm0536632,"nm0276144,nm0563243,nm0000668",6.5,60260
tt1477834,Aquaman,2018,"Action,Adventure,Fantasy",143.0,nm1490123,"nm0424901,nm3263825,nm0424315,nm1490123,nm3542504,nm0918816",7.1,263328
tt1485796,The Greatest Showman,2017,"Biography,Drama,Musical",105.0,nm1243905,"nm0081081,nm0174374",7.6,199663
tt1489889,Central Intelligence,2016,"Action,Comedy,Crime",107.0,nm1098493,"nm0054697,nm2811682,nm1098493",6.3,138872
tt1490017,The Lego Movie,2014,"Action,Adventure,Animation",100.0,"nm0520488,nm0588087","nm0520488,nm0588087,nm1087952,nm1156984,nm9204083,nm9204084,nm9204085,nm0481990,nm0247653",7.8,304179
tt1490785,I Saw the Light,2015,"Biography,Drama,Music",123.0,nm0008953,"nm0008953,nm1660892,nm7778699,nm7778700",5.8,5658
tt1502407,Halloween,2018,"Horror,Thriller",106.0,nm0337773,"nm0000118,nm0384185,nm2171769,nm1144419,nm0337773",6.6,88395
tt1502712,Fantastic Four,2015,"Action,Adventure,Drama",100.0,nm2503633,"nm2916300,nm1334526,nm2503633,nm0498278,nm0456158",4.3,140148
tt1517451,A Star Is Born,2018,"Drama,Music,Romance",136.0,nm0177896,"nm0744839,nm0177896,nm3391497,nm0366454,nm0242869,nm0225820,nm0682757,nm0920074,nm0308604",7.8,249245
tt1519461,Area 51,2015,"Horror,Sci-Fi,Thriller",91.0,nm2305431,"nm1706832,nm2305431",4.2,11537
tt1524575,The Vatican Tapes,2015,"Horror,Thriller",91.0,nm0004410,"nm0096319,nm2130654,nm0604555",5.0,14822
tt1524930,Vacation,2015,"Adventure,Comedy",99.0,"nm0197855,nm0326246","nm0326246,nm0197855,nm0000455",6.1,87582
tt1528100,Exodus: Gods and Kings,2014,"Action,Adventure,Drama",150.0,nm0000631,"nm0177836,nm0171651,nm0128997,nm0001873",6.0,150858
tt1528854,Daddy's Home,2015,Comedy,96.0,nm1890845,"nm0122602,nm1890845,nm1898234",6.2,96909
tt1536537,What Happened to Monday,2017,"Action,Crime,Drama",123.0,nm2482088,"nm1363111,nm1201058",6.9,85223
tt1540011,Blair Witch,2016,"Horror,Mystery,Thriller",89.0,nm1417392,nm1440023,5.0,36867
tt1542768,True Memoirs of an International Assassin,2016,"Action,Comedy,Crime",98.0,nm0905592,"nm1134813,nm0905592",5.9,17199
tt1544608,Voice from the Stone,2017,"Drama,Mystery,Thriller",94.0,nm0397970,"nm4195650,nm3682702",5.2,8603
tt1552224,Outcast,2014,"Action,Adventure,Drama",99.0,"nm0694249,nm5396361",nm1825199,4.6,11496
tt1562899,Jinn,2014,"Fantasy,Horror,Thriller",97.0,nm1856661,nm1856661,4.2,4271
tt1563742,Overboard,2018,"Comedy,Romance",112.0,nm0338576,"nm1462097,nm0338576,nm0228908",5.9,25607
tt1564777,Fallen,2016,"Adventure,Drama,Fantasy",91.0,nm0382956,"nm0743683,nm0696986,nm2106978,nm3729598",5.5,11695
tt1567437,The Voices,2014,"Comedy,Crime,Horror",103.0,nm2277869,nm0675219,6.4,48335
tt1568343,The Humbling,2014,"Comedy,Drama,Romance",112.0,nm0001469,"nm0377750,nm4666520,nm0744980",5.6,5905
tt1571234,Mortal Engines,2018,"Action,Adventure,Fantasy",128.0,nm0729514,"nm0909638,nm0101991,nm0001392,nm2245380",6.1,70193
tt1571249,The Skeleton Twins,2014,"Comedy,Drama,Romance",93.0,nm2574897,"nm2574897,nm2114730",6.8,36793
tt1572306,Don't Blink,2014,"Horror,Mystery,Thriller",92.0,nm1183120,nm1183120,4.8,5051
tt1587310,Maleficent,2014,"Action,Adventure,Family",97.0,nm0834902,"nm0941314,nm0674518,nm0052520,nm0382548,nm0670328,nm0672093,nm0727370,nm0780799,nm0942723",7.0,305832
tt1588878,The Late Bloomer,2016,"Comedy,Drama,Romance",90.0,nm0001629,"nm2945957,nm0638271,nm0868005,nm0438350,nm3989714,nm3729620,nm0002651",5.2,6910
tt1590193,The Commuter,2018,"Action,Mystery,Thriller",105.0,nm1429471,"nm2068778,nm2071379,nm0257513",6.3,83114
tt1594972,Norm of the North,2016,"Adventure,Animation,Comedy",90.0,nm1222421,"nm1662741,nm1662742,nm7827939",3.6,7951
tt1596345,Pawn Sacrifice,2014,"Biography,Drama,Sport",115.0,nm0001880,"nm1140275,nm0729151,nm0929349",7.0,34942
tt1596363,The Big Short,2015,"Biography,Comedy,Drama",130.0,nm0570912,"nm1017488,nm0570912,nm1034122",7.8,309227
tt1598642,Z for Zachariah,2015,"Drama,Sci-Fi,Thriller",98.0,nm0957505,"nm3797883,nm0639791",6.0,25429
tt1600196,The Drop,2014,"Crime,Drama",106.0,nm1742427,nm1212331,7.1,132161
tt1605717,Frank,2014,"Comedy,Drama,Music",95.0,nm1049433,"nm0740161,nm1661186",7.0,70130
tt1605798,Effie Gray,2014,"Biography,Drama,Romance",104.0,nm0493441,nm0000668,5.9,3633
tt1608290,Zoolander 2,2016,Comedy,101.0,nm0001774,"nm0857620,nm0001774,nm0831557,nm0357453,nm0766153",4.7,59914
tt1609479,Better Living Through Chemistry,2014,"Comedy,Drama",91.0,"nm3819792,nm1506819","nm3819792,nm1506819",6.3,13388
tt1610525,Chuck,2016,"Biography,Drama,Sport",98.0,nm0265852,"nm0275418,nm0821466,nm0188165,nm0000630",6.5,4541
tt1615160,The Foreigner,2017,"Action,Thriller",113.0,nm0132709,"nm0545861,nm0495319",7.0,81288
tt1617661,Jupiter Ascending,2015,"Action,Adventure,Sci-Fi",127.0,"nm0905152,nm0905154","nm0905152,nm0905154",5.3,166327
tt1618442,The Last Witch Hunter,2015,"Action,Adventure,Fantasy",106.0,nm0252135,"nm2309430,nm1948885,nm2332952",6.0,86118
tt1618448,Racing Extinction,2015,"Adventure,Documentary,Drama",90.0,nm3174775,nm0598531,8.2,6931
tt1619029,Jackie,2016,"Biography,Drama,History",100.0,nm1883257,nm3834300,6.7,66008
tt1620680,A Wrinkle in Time,2018,"Adventure,Family,Fantasy",109.0,nm1148550,"nm1601644,nm0830969,nm0478291",4.2,34888
tt1620935,Bleed for This,2016,"Biography,Drama,Sport",117.0,nm0950226,"nm0950226,nm4549849,nm0686233",6.8,21946
tt1626146,Hector and the Search for Happiness,2014,"Adventure,Comedy,Drama",120.0,nm0155093,"nm0374842,nm0155093,nm2186632,nm1910008",7.0,41840
tt1628841,Independence Day: Resurgence,2016,"Action,Adventure,Sci-Fi",120.0,nm0000386,"nm1288961,nm1123994,nm0002041,nm0000386,nm0888743,nm1125328",5.2,155344
tt1629242,Careful What You Wish For,2015,"Drama,Thriller",91.0,nm0020491,nm2434435,5.7,6659
tt1631867,Edge of Tomorrow,2014,"Action,Sci-Fi",113.0,nm0510731,"nm0003160,nm0125336,nm3890871,nm3872326",7.9,546284
tt1638002,"Love, Rosie",2014,"Comedy,Romance",102.0,nm0228542,"nm1130708,nm1754499",7.2,104983
tt1638355,The Man from U.N.C.L.E.,2015,"Action,Adventure,Comedy",116.0,nm0005363,"nm0005363,nm0927880,nm0458566,nm0933276,nm0738222",7.3,240606
tt1639084,Tallulah,2016,"Comedy,Drama,Romance",111.0,nm1571761,nm1571761,6.7,15075
tt1640718,The Prophet,2014,"Animation,Drama",85.0,"nm1119079,nm3926251,nm2677924,nm0687739,nm1315434,nm2434710,nm0336049,nm0110294,nm0021249,nm0110293","nm0021249,nm3209505,nm0917440,nm0575293,nm0939669",7.1,3706
tt1641841,Skin Trade,2014,"Action,Crime,Thriller",96.0,nm0879960,"nm0000185,nm0253097,nm1907744,nm0404882",5.7,6942
tt1646971,How to Train Your Dragon 2,2014,"Action,Adventure,Animation",102.0,nm0213450,"nm0213450,nm2441763",7.8,278205
tt1647668,Million Dollar Arm,2014,"Biography,Drama,Sport",124.0,nm0318916,nm0565336,7.0,41008
tt1648190,The Dark Tower,2017,"Action,Adventure,Fantasy",95.0,nm1064048,"nm0326040,nm0684374,nm0421314,nm1064048,nm0000175",5.7,107518
tt1649443,[REC] 4: Apocalypse,2014,"Horror,Thriller",95.0,nm0049371,"nm0049371,nm1548856",5.4,14349
tt1653665,Goodbye Christopher Robin,2017,"Biography,Drama",107.0,nm0193508,"nm0101639,nm0891001",7.1,20307
tt1655441,The Age of Adaline,2015,"Drama,Fantasy,Romance",112.0,nm1767218,"nm0328987,nm3384330",7.2,138924
tt1658801,Freeheld,2015,"Biography,Drama,Romance",103.0,nm0813164,nm0638913,6.5,10534
tt1659619,The Odyssey,2016,"Adventure,Biography",122.0,nm1362432,"nm1362432,nm1668171,nm0184151,nm0265923,nm2310859",6.6,4105
tt1661199,Cinderella,2015,"Drama,Family,Fantasy",105.0,nm0000110,"nm0919363,nm0674518",6.9,142792
tt1661275,Their Finest,2016,"Comedy,Drama,Romance",117.0,nm0771054,"nm0262986,nm0960711",6.8,15099
tt1661820,Cut Bank,2014,"Crime,Drama,Thriller",93.0,nm0787687,nm3069399,6.1,9611
tt1663202,The Revenant,2015,"Action,Adventure,Biography",156.0,nm0327944,"nm1872664,nm0327944,nm3488559",8.0,621193
tt1663655,Martyrs,2015,"Drama,Horror,Thriller",86.0,"nm1603397,nm0324521","nm1052791,nm1872664",4.0,4567
tt1666185,All Eyez on Me,2017,"Biography,Drama,Music",139.0,nm1534600,"nm0353183,nm0327659,nm1691003",5.8,18541
tt1666335,The Calling,2014,"Drama,Thriller",108.0,nm1083540,"nm2982059,nm3929775",5.8,7350
tt1666801,The Duff,2015,"Comedy,Romance",101.0,nm1847738,"nm1038800,nm3929735",6.5,74486
tt1667321,On Chesil Beach,2017,"Drama,Music,Romance",110.0,nm4315078,nm0568605,6.3,6346
tt1673734,Jamesy Boy,2014,"Biography,Crime,Drama",109.0,nm2809465,"nm1750295,nm2809465",6.3,5097
tt1674771,Entourage,2015,Comedy,104.0,nm0254120,"nm0254120,nm0731146",6.6,71519
tt1677720,Ready Player One,2018,"Action,Adventure,Sci-Fi",140.0,nm0000229,"nm0672015,nm2094392",7.5,301660
tt1679335,Trolls,2016,"Adventure,Animation,Comedy",92.0,"nm0593610,nm0230666","nm0008743,nm0074184,nm1106214,nm8540931",6.5,63295
tt1683048,De Palma,2015,"Biography,Documentary",110.0,"nm0000876,nm0658823",,7.4,4062
tt1686821,Vampire Academy,2014,"Action,Comedy,Drama",104.0,nm0914134,"nm3976229,nm0914058",5.5,49328
tt1691152,David Lynch: The Art Life,2016,"Biography,Documentary",88.0,"nm8419163,nm4302809,nm2657919",,7.2,4144
tt1691916,Before I Fall,2017,"Drama,Fantasy,Mystery",98.0,nm1735543,"nm0535940,nm3986344",6.4,39282
tt1694021,Into the Grizzly Maze,2015,"Action,Adventure,Drama",94.0,nm0352524,"nm1679136,nm3885141",5.3,7006
tt1698641,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014,"Comedy,Family",81.0,nm0037708,"nm1464577,nm1460483",6.2,37325
tt1699518,The Young Karl Marx,2017,"Biography,Drama,History",118.0,nm0669704,"nm0094726,nm0669704,nm0377534,nm0388293",6.6,4346
tt1700841,Sausage Party,2016,"Adventure,Animation,Comedy",89.0,"nm0970447,nm0862911","nm3773434,nm3782043,nm0736622,nm1698571,nm1706767",6.2,159111
tt1702014,The Way He Looks,2014,"Drama,Romance",96.0,nm2406154,nm2406154,7.9,20160
tt1703957,Genius,2016,"Biography,Drama",104.0,nm0334787,"nm0517589,nm1044809",6.6,15611
tt1706598,Every Secret Thing,2014,"Crime,Drama,Mystery",93.0,nm1332844,"nm0392237,nm2887908",6.1,6294
tt1707380,Every Thing Will Be Fine,2015,Drama,118.0,nm0000694,nm2360523,5.5,5438
tt1708135,Elser,2015,"Biography,Drama,War",114.0,nm0386570,"nm1961580,nm0106937",7.0,7239
tt1711525,Office Christmas Party,2016,Comedy,105.0,"nm0330347,nm0817447","nm0524190,nm0601859,nm0000251,nm3675159,nm2083678,nm0563243",5.8,59253
tt1712192,Message from the King,2016,Thriller,102.0,nm0239001,"nm0124700,nm0180508",6.4,9563
tt1712261,Triple 9,2016,"Crime,Thriller",115.0,nm0384825,nm3208946,6.3,60369
tt1713440,The Man with Thousand Faces,2016,"Biography,Thriller",123.0,nm0735705,"nm3067898,nm1943791,nm0735705",7.0,5544
tt1714917,Gimme Danger,2016,"Documentary,Music",108.0,nm0000464,nm0000464,7.2,4081
tt1717715,The Monkey King,2014,"Action,Adventure,Family",119.0,nm1110912,"nm5335213,nm0844032,nm2774833",4.9,4392
tt1718924,A Family Man,2016,Drama,108.0,nm0931251,nm4057793,6.5,8355
tt1724970,Beyond Skyline,2017,"Action,Adventure,Horror",106.0,nm2880943,nm2880943,5.3,15253
tt1725986,Some Kind of Beautiful,2014,"Comedy,Romance",99.0,nm0891114,nm1982955,5.7,12009
tt1726592,Before I Go to Sleep,2014,"Drama,Horror,Mystery",92.0,nm0423626,"nm0423626,nm4081356",6.3,64684
tt1727770,Absolutely Anything,2015,"Comedy,Sci-Fi",85.0,nm0001402,"nm0001402,nm0779170,nm0010930",6.0,34859
tt1727776,Scouts Guide to the Zombie Apocalypse,2015,"Action,Comedy,Horror",93.0,nm0484907,"nm0933144,nm0595088,nm0484907,nm0931185",6.3,40479
tt1727824,Bohemian Rhapsody,2018,"Biography,Drama,Music",134.0,nm0001741,"nm0565026,nm0604948",8.0,345466
tt1730768,The Zookeeper's Wife,2017,"Biography,Drama,History",127.0,nm0138927,"nm0941453,nm2430979",7.0,32056
tt1731701,Barely Lethal,2015,"Action,Adventure,Comedy",96.0,nm1381100,nm1733756,5.4,17473
tt1734493,Unlocked,2017,"Action,Drama,Mystery",98.0,nm0000776,nm3761791,6.2,23348
tt1735907,The Adderall Diaries,2015,"Crime,Drama,Thriller",87.0,nm2408871,"nm2408871,nm4107260",5.2,3582
tt1741273,Secret in Their Eyes,2015,"Crime,Drama,Mystery",111.0,nm0712753,"nm0712753,nm0002728,nm3160078",6.3,37455
tt1742044,Jersey Boys,2014,"Biography,Drama,Music",134.0,nm0000142,"nm0108613,nm5014092",6.8,30410
tt1742334,Sabotage,2014,"Action,Crime,Drama",109.0,nm0043742,"nm0940790,nm0043742",5.7,55597
tt1745787,The Tribe,2014,"Crime,Drama",126.0,nm2990632,nm2990632,7.1,9313
tt1753383,A Dog's Purpose,2017,"Adventure,Comedy,Drama",100.0,nm0002120,"nm1240326,nm0585243,nm0920108,nm0285379,nm0938645",7.1,53805
tt1754656,The Little Prince,2015,"Adventure,Animation,Drama",108.0,nm0651706,"nm0109267,nm2130108,nm0756686",7.7,50015
tt1758810,The Snowman,2017,"Crime,Drama,Mystery",119.0,nm0019247,"nm1661186,nm0024925,nm0841003,nm1867674",5.1,47890
tt1767372,She's Funny That Way,2014,"Comedy,Drama",93.0,nm0000953,"nm0091673,nm0000953",6.1,22179
tt1772264,Stonehearst Asylum,2014,"Drama,Horror,Thriller",112.0,nm0026442,"nm0000590,nm2081303",6.8,46031
tt1772288,Danny Collins,2015,"Biography,Comedy,Drama",106.0,nm1557594,nm1557594,7.0,27435
tt1773753,Mara,2018,"Crime,Horror,Thriller",98.0,nm2013064,"nm2013064,nm1491927",5.1,4398
tt1774591,Teenage Cocktail,2016,"Drama,Thriller",88.0,nm1878470,"nm1878470,nm1898444,nm1032754,nm3155408",5.8,4183
tt1780798,Clown,2014,"Drama,Fantasy,Horror",100.0,nm1218281,"nm1755986,nm1218281",5.7,19624
tt1781058,Wilson,2017,"Comedy,Drama",94.0,nm2574897,nm0167280,5.8,8985
tt1781827,Hands of Stone,2016,"Action,Biography,Drama",111.0,nm1189755,nm1189755,6.6,12851
tt1781922,No Escape,2015,"Action,Thriller",103.0,nm0235719,"nm0235719,nm1803105",6.8,70222
tt1785635,The Vault,2017,"Crime,Horror,Mystery",91.0,nm0124112,"nm0124112,nm2965744",4.8,10357
tt1790809,Pirates of the Caribbean: Dead Men Tell No Tales,2017,"Action,Adventure,Fantasy",129.0,"nm1461392,nm1650283","nm0622288,nm0744429,nm0254645,nm0064181,nm0938684",6.6,228592
tt1790864,The Maze Runner,2014,"Action,Mystery,Sci-Fi",113.0,nm1226871,"nm3834300,nm2233127,nm2385905,nm4212895",6.8,387038
tt1791528,Inherent Vice,2014,"Comedy,Crime,Drama",148.0,nm0000759,"nm0000759,nm1535410",6.7,83346
tt1791682,While We're Young,2014,"Comedy,Drama,Mystery",97.0,nm0000876,"nm0000876,nm0406585,nm0001728",6.3,41327
tt1798243,Rudderless,2014,"Comedy,Drama,Music",105.0,nm0000513,"nm3722800,nm5369674,nm0000513",7.5,16303
tt1798603,Bad Santa 2,2016,"Comedy,Crime,Drama",92.0,nm0914134,"nm1752051,nm0189272,nm0275629,nm0720135",5.6,20146
tt1798684,Southpaw,2015,"Drama,Sport",124.0,nm0298807,nm1176676,7.4,199783
tt1800246,That Awkward Moment,2014,"Comedy,Romance",94.0,nm3230448,nm3230448,6.2,92148
tt1800302,Gold,2016,"Adventure,Drama,Thriller",120.0,nm0300866,"nm0557270,nm0957003",6.7,50509
tt1801071,See You in Montevideo,2014,"Adventure,Biography,Comedy",141.0,nm0081449,"nm0081449,nm0102492,nm0901286",8.3,6058
tt1801552,Gotti,2018,"Biography,Crime,Drama",112.0,nm0175305,"nm0744235,nm0229644",4.8,10358
tt1806913,Golmaal Again,2017,"Action,Comedy,Fantasy",140.0,nm1460159,"nm2260872,nm2678319,nm1460159,nm1182352",5.0,7113
tt1809398,Unbroken,2014,"Biography,Drama,Sport",137.0,nm0001401,"nm0001054,nm0001053,nm0481418,nm0629933,nm1227780",7.2,129981
tt1810683,Little Boy,2015,"Drama,History,War",106.0,nm1920049,"nm1920049,nm2433864",7.4,20945
tt1817771,Freaks of Nature,2015,"Comedy,Horror,Sci-Fi",92.0,nm0681852,nm3349927,5.9,9670
tt1821658,The Nut Job,2014,"Adventure,Animation,Comedy",85.0,nm0503259,"nm0503259,nm0131661,nm5371827,nm0715257",5.7,24587
tt1823664,Annie,2014,"Comedy,Drama,Family",118.0,nm0323239,"nm0323239,nm0112459,nm0576070,nm0336675",5.3,31241
tt1823672,Chappie,2015,"Action,Crime,Drama",120.0,nm0088955,"nm0088955,nm2833612",6.8,213733
tt1825683,Black Panther,2018,"Action,Adventure,Sci-Fi",134.0,nm3363032,"nm3363032,nm1963288,nm0498278,nm0456158",7.3,516148
tt1826590,About Last Night,2014,"Comedy,Romance",100.0,nm0684336,"nm2853516,nm0443730,nm0213932,nm0000519",6.1,21078
tt1837562,A Royal Night Out,2015,"Comedy,Drama,Romance",97.0,nm0418982,"nm2198611,nm0393495",6.5,8205
tt1837636,Queen of the Desert,2015,"Adventure,Biography,Drama",128.0,nm0001348,nm0001348,5.7,8529
tt1837709,Winter's Tale,2014,"Drama,Fantasy,Mystery",118.0,nm0326040,"nm0326040,nm4311444",6.2,49077
tt1840309,Divergent,2014,"Action,Adventure,Mystery",139.0,nm1139726,"nm2489193,nm0961827,nm4316121",6.7,399703
tt1841642,Demonic,2015,"Horror,Thriller",83.0,nm1949943,"nm2188790,nm1949943,nm1962738",5.3,12025
